STATION,DATE,DPNP,TPCP
43714,201010,-0.72,1.1
43714,201011,-0.58,2.95
43714,201012,3.61,7.71
43714,201101,-9999,1.47
43714,201102,-9999,4.01
43714,201103,1.66,6.02
43714,201104,-1.12,0.64
43714,201105,0.37,1.15
43714,201106,1.85,2.11
43714,201107,0.14,0.3
43714,201108,0.1,0.37
43714,201109,-9999,0.03
43714,201110,0.44,2.25
43714,201111,-1.77,1.76
43714,201112,-3.71,0.39
43714,201201,-9999,2.18
43714,201202,-9999,0.89
43714,201203,-9999,5.01
43714,201204,-9999,2.41
43714,201205,-9999,0.15
43714,201206,-9999,0.4
43714,201207,-9999,0.22
43714,201208,-9999,0.1
43714,201209,-9999,0.04
43714,201210,-9999,2.5
43714,201211,-9999,4.26
43714,201212,-9999,7.68
43714,201301,-5.14,0.39
43714,201302,-4.49,0.7
43714,201303,-2.88,1.34
43714,201304,-1.13,0.76
43714,201305,-0.74,0.24
43714,201306,0.25,0.54
43714,201307,-0.11,0.03
43714,201308,0.04,0.26
43714,201309,0.48,0.85
43714,201310,-9999,0
43714,201311,-2.08,1.24
43714,201312,-5.05,0.23
43714,201401,-5.36,0.17
43714,201402,-1.83,3.36
43714,201403,-2.23,1.99
43714,201404,-0.69,1.21
43714,201405,-0.93,0.05
43714,201406,-0.24,0.05
43714,201407,-0.08,0.06
43714,201408,-0.11,0.11
43714,201409,0.15,0.52
43714,201410,-0.62,0.94
43714,201411,-1.58,1.74
43714,201412,5.52,10.8
43714,201501,-5.53,0
43714,201502,-4.03,1.15
43714,201503,-4.04,0.18
43714,201504,-1.14,0.75
43714,201505,-0.87,0.11
43714,201506,-0.21,0.08
43714,201507,-0.09,0.05
43714,201508,-0.14,0.08
43714,201509,-0.26,0.11
43714,201510,-1.4,0.16
43714,201511,-1.62,1.7
43747,200001,0.36,1.8
43747,200002,1.82,3.28
43747,200003,0.25,1.59
43747,200004,0.23,0.97
43747,200005,0.28,0.48
43747,200006,0.29,0.35
43747,200007,-0.01,0
43747,200008,-0.02,0
43747,200009,-0.21,0.03
43747,200010,0.96,1.31
43747,200011,-1.05,0
43747,200012,-0.99,0.05
43747,200101,0.54,1.98
43747,200102,0.02,1.48
43747,200103,-0.1,1.24
43747,200104,0.38,1.12
43747,200105,-0.2,0
43747,200106,-0.06,0
43747,200107,0.08,0.09
43747,200108,-0.02,0
43747,200109,-0.24,0
43747,200110,-0.17,0.18
43747,200111,0.79,1.84
43747,200112,0.95,1.99
43747,200201,-0.79,0.87
43747,200202,-1.29,0.31
43747,200203,-0.72,1.04
43747,200204,-0.6,0.03
43747,200205,-0.25,0.01
43747,200206,0.74,0.82
43747,200207,-0.01,0
43747,200208,-0.01,0
43747,200209,-0.25,0
43747,200210,-0.44,0
43747,200211,0.6,1.42
43747,200212,0.08,1.14
43747,200301,-1.42,0.24
43747,200302,-0.52,1.08
43747,200303,-0.75,1.01
43747,200304,0.87,1.5
43747,200305,0.36,0.62
43747,200306,-0.08,0
43747,200307,-0.01,0
43747,200308,0.06,0.07
43747,200309,-0.25,0
43747,200310,-0.44,0
43747,200311,-0.33,0.49
43747,200312,0.94,2
43747,200401,0.34,2
43747,200402,0.58,2.18
43747,200403,-1.47,0.29
43747,200404,-0.61,0.02
43747,200405,-0.25,0.01
43747,200406,-0.08,0
43747,200407,-0.01,0
43747,200408,-0.01,0
43747,200409,-0.25,0
43747,200410,1.62,2.06
43747,200411,-0.3,0.52
43747,200412,1.17,2.23
43747,200501,0.97,2.63
43747,200502,-0.02,1.58
43747,200503,0.48,2.24
43747,200504,0.08,0.71
43747,200505,0.57,0.83
43747,200506,-0.08,0
43747,200507,-0.01,0
43747,200508,-0.01,0
43747,200509,-0.24,0.01
43747,200510,-0.43,0.01
43747,200511,-0.63,0.19
43747,200512,1.01,2.07
43747,200601,1.88,3.54
43747,200602,-1.05,0.55
43747,200603,0.96,2.72
43747,200604,2.76,3.39
43747,200605,0.27,0.53
43747,200606,-0.08,0
43747,200607,-0.01,0
43747,200608,-0.01,0
43747,200609,-0.25,0
43747,200610,-0.38,0.06
43747,200611,-0.6,0.22
43747,200612,-0.05,1.01
43747,200701,-1.01,0.65
43747,200702,-0.71,0.89
43747,200703,-1.5,0.26
43747,200704,-0.3,0.33
43747,200705,-0.25,0.01
43747,200706,-0.08,0
43747,200707,-0.01,0
43747,200708,0.11,0.12
43747,200709,0.12,0.37
43747,200710,-0.09,0.35
43747,200711,-0.7,0.12
43747,200712,0.26,1.32
43747,200801,0.52,2.18
43747,200802,-0.42,1.18
43747,200803,-1.76,0
43747,200804,-0.63,0
43747,200805,-0.15,0.11
43747,200806,-0.08,0
43747,200807,-0.01,0
43747,200808,-0.01,0
43747,200809,-0.25,0
43747,200810,-0.29,0.15
43747,200811,0.22,1.04
43747,200812,0.43,1.49
43747,200901,-0.86,0.8
43747,200902,0.26,1.86
43747,200903,-1.56,0.2
43747,200904,-0.61,0.02
43747,200905,0.15,0.41
43747,200906,0.14,0.22
43747,200907,-0.01,0
43747,200908,-0.01,0
43747,200909,-0.07,0.18
43747,200910,0.88,1.32
43747,200911,-0.54,0.28
43747,200912,0.36,1.42
43747,201001,0.98,2.64
43747,201002,0.31,1.91
43747,201003,-1.42,0.34
43747,201004,1.02,1.65
43747,201005,-0.09,0.17
43747,201006,-0.08,0
43747,201007,-0.01,0
43747,201008,-0.01,0
43747,201009,-0.25,0
43747,201010,0.2,0.64
43747,201011,0.5,1.32
43747,201012,5.4,6.46
43747,201101,-0.14,1.52
43747,201102,-0.07,1.53
43747,201103,1.11,2.87
43747,201104,-0.33,0.3
43747,201105,0.14,0.4
43747,201106,0.96,1.04
43747,201107,-0.01,0
43747,201108,0.07,0.08
43747,201109,-0.24,0.01
43747,201110,0.11,0.55
43747,201111,-0.02,0.8
43747,201112,-1,0.06
43747,201201,-9999,-9999
43747,201202,-9999,-9999
43747,201203,-9999,-9999
43747,201204,-9999,1.39
43747,201205,-9999,0.03
43747,201206,-9999,0
43747,201207,-9999,0
43747,201208,-9999,0
43747,201209,-9999,0
43747,201210,-9999,0.28
43747,201211,-9999,0.49
43747,201212,-9999,1.9
43747,201301,-1.57,0.22
43747,201302,-0.97,0.48
43747,201303,-0.86,0.79
43747,201304,-0.7,0.08
43747,201305,-0.09,0.17
43747,201306,-0.09,0
43747,201307,-0.05,0
43747,201308,-0.01,0
43747,201309,-0.13,0.01
43747,201310,-9999,0
43747,201311,-0.46,0.33
43747,201312,-1.3,0.16
43747,201401,-1.49,0.3
43747,201402,-0.07,1.38
43747,201403,-1.38,0.27
43747,201404,-0.43,0.35
43747,201405,-9999,0
43747,201406,-0.09,0
43747,201407,-0.05,0
43747,201408,-0.01,0
43747,201409,-0.11,0.03
43747,201410,-0.49,0
43747,201411,0.15,0.94
43747,201412,1.06,2.52
43747,201501,-1.71,0.08
43747,201502,-0.73,0.72
43747,201503,-1.63,0.02
43747,201504,-0.01,0.77
43747,201505,-0.16,0.1
43747,201506,-0.09,0
43747,201507,0.4,0.45
43747,201508,-0.01,0
43747,201509,-0.14,0
43747,201510,-0.11,0.38
43747,201511,0.12,0.91
43761,200001,6.7,16.13
43761,200002,2.94,10.33
43761,200003,-4.63,2.18
43761,200004,-0.05,2.58
43761,200005,-0.46,0.92
43761,200006,-0.36,0.19
43761,200007,0.3,0.52
43761,200008,-0.63,0.02
43761,200009,-0.87,0.33
43761,200010,0.28,3.85
43761,200011,-6.47,2.32
43761,200012,-6.81,3.22
43761,200101,-6.54,2.89
43761,200102,-4.35,3.04
43761,200103,-4,2.81
43761,200104,-1.05,1.58
43761,200105,-0.39,0.99
43761,200106,1.4,1.95
43761,200108,-0.49,0.16
43761,200110,-2.46,1.11
43761,200111,3.66,12.45
43761,200112,3.09,13.12
43761,200201,-9999,7.6
43761,200202,-2.53,5.75
43761,200203,-3.83,3.07
43761,200205,-0.77,0.78
43761,200206,-0.66,0
43761,200207,-0.03,0.28
43761,200208,-0.54,0
43761,200209,-1.09,0.15
43761,200210,-3.11,0
43761,200211,-0.93,6.93
43761,200212,14.7,23.49
43761,200301,2.18,11.34
43761,200302,-5.59,2.69
43761,200303,1.15,8.05
43761,200304,-9999,6.51
43761,200305,-1.02,0.53
43761,200306,-0.66,0
43761,200307,-0.31,0
43761,200308,-0.26,0.28
43761,200309,-0.99,0.25
43761,200310,-9999,0.33
43761,200311,-3.89,3.97
43761,200312,-9999,11.77
43761,200401,-9999,6.46
43761,200402,3.59,11.87
43761,200403,-3.18,3.72
43761,200404,-0.81,2.23
43761,200405,-0.56,0.99
43761,200406,-0.41,0.25
43761,200407,-0.31,0
43761,200408,0.11,0.65
43761,200409,-1.05,0.19
43761,200410,1.57,4.68
43761,200411,-9999,1.34
43761,200412,1.49,10.28
43761,200501,-2.37,6.79
43761,200502,-7.46,0.82
43761,200503,0.95,7.85
43761,200504,2.32,5.36
43761,200505,3.27,4.82
43761,200506,-9999,1.82
43761,200508,-0.54,0
43761,200509,-0.97,0.27
43761,200510,-1.31,1.8
43761,200512,16.22,25.01
43761,200601,7.5,16.66
43761,200603,1.99,8.89
43761,200604,0.52,3.56
43761,200605,0.05,1.6
43761,200606,0.21,0.87
43761,200607,3.11,3.42
43761,200609,-1.13,0.11
43761,200610,-2.94,0.17
43761,200611,4.37,12.23
43761,200612,-9999,14.58
43761,200701,-9999,2.99
43761,200702,4.62,12.9
43761,200703,-9999,1.7
43761,200704,0.26,3.3
43761,200707,0.68,0.99
43761,200708,-9999,0.2
43761,200710,3.79,6.9
43761,200711,-9999,3.81
43761,200712,1.38,10.17
43761,200801,4.19,13.35
43761,200802,-9999,5.22
43761,200803,-9999,4.48
43761,200804,-1.27,1.77
43761,200805,-1.48,0.07
43761,200809,-1.24,0
43761,200810,-1.66,1.45
43761,200811,-2.58,5.28
43761,200812,-0.18,8.61
43761,200901,-7.14,2.02
43761,200902,-4.56,3.72
43761,200903,-1.39,5.51
43761,200904,-2.73,0.31
43761,200905,2.43,3.98
43761,200906,0.78,1.44
43761,200907,-0.31,0
43761,200908,-0.17,0.37
43761,200909,-1.14,0.1
43761,200910,-0.06,3.05
43761,200911,-5.01,2.85
43761,200912,-6.5,2.29
43761,201001,2.31,11.47
43761,201002,-2.99,5.29
43761,201003,0.29,7.19
43761,201004,3.86,6.9
43761,201005,1.11,2.66
43761,201006,1.63,2.29
43761,201007,-0.31,0
43761,201008,-0.49,0.05
43761,201009,-0.09,1.15
43761,201010,1.24,4.35
43761,201011,-1.53,6.33
43761,201012,5.68,14.47
43761,201101,-6.43,2.73
43761,201103,-9999,13.1
43761,201104,-9999,3.01
43761,201106,-9999,1
43761,201108,-0.54,-9999
43761,201204,-9999,4.74
43761,201206,-9999,1.24
43761,201207,-9999,0.57
43761,201302,-9999,0.82
43761,201307,-9999,0
43761,201406,-9999,0.11
43761,201410,-9999,6
43791,200001,1.12,7.53
43791,200002,5.03,10.79
43791,200003,-2.57,2.66
43791,200004,0.63,2.7
43791,200005,2.45,3.25
43791,200006,-0.38,0.1
43791,200007,0.13,0.19
43791,200008,-0.43,0
43791,200009,-0.75,0.11
43791,200010,1.6,3.75
43791,200012,-4.35,1.75
43791,200101,-2.56,3.85
43791,200102,-1.46,4.3
43791,200103,-2.67,2.56
43791,200104,-1.24,0.83
43791,200105,-0.76,0.04
43791,200106,0.3,0.78
43791,200107,0.27,0.33
43791,200108,-0.43,0
43791,200109,-0.39,0.47
43791,200110,-1.37,0.78
43791,200111,-9999,6.2
43791,200112,5.68,11.78
43791,200201,0.97,7.74
43791,200202,-2.79,3.8
43791,200203,-9999,2.43
43791,200204,-1.09,1.09
43791,200205,-0.02,1.43
43791,200206,-0.45,0
43791,200207,-0.06,0.04
43791,200208,-0.29,0
43791,200209,-0.85,0
43791,200210,-2.02,0
43791,200211,-0.36,4.77
43791,200212,9.95,15.4
43791,200301,0.59,7.36
43791,200302,-3.86,2.73
43791,200303,-2.79,3.36
43791,200304,4.47,6.65
43791,200305,-0.05,1.4
43791,200306,-0.45,0
43791,200307,-0.1,0
43791,200308,0.13,0.42
43791,200309,-0.8,0.05
43791,200310,-1.87,0.15
43791,200311,5.36,10.49
43791,200312,-9999,8.64
43791,200401,-0.9,5.87
43791,200402,3.22,9.81
43791,200403,-4.13,2.02
43791,200404,-0.46,1.72
43791,200405,-1.07,0.38
43791,200406,-0.28,0.17
43791,200407,-0.1,0
43791,200408,-0.29,0
43791,200409,-0.85,0
43791,200410,0.24,2.26
43791,200411,-1.69,3.44
43791,200412,2.5,7.95
43791,200501,-1.24,5.53
43791,200502,-3.34,3.25
43791,200503,1,7.15
43791,200504,0.1,2.28
43791,200505,2.15,3.6
43791,200506,0.8,1.25
43791,200507,-0.1,0
43791,200508,-0.29,0
43791,200509,-0.85,0
43791,200510,-1.32,0.7
43791,200511,-1.69,3.44
43791,200601,4.92,11.69
43791,200602,-2.9,3.69
43791,200603,0.21,6.36
43791,200604,2.08,4.26
43791,200605,0.27,1.72
43791,200606,0.92,1.37
43791,200607,-0.1,0
43791,200608,-0.29,0
43791,200610,-1.9,0.12
43791,200611,-1.67,3.46
43791,200612,0.44,5.89
43791,200701,-6.43,0.34
43791,200702,-0.92,5.67
43791,200703,-5.83,0.32
43791,200704,-0.28,1.9
43791,200705,-1.21,0.24
43791,200706,-0.45,0
43791,200707,0.05,0.15
43791,200708,-0.29,0
43791,200710,1.72,3.74
43791,200711,-4.64,0.49
43791,200712,0.4,5.85
43791,200803,-5.59,0.56
43791,200804,-1.53,0.65
43791,200805,-0.28,1.17
43791,200806,-0.45,0
43791,200807,-0.1,0
43791,200808,-0.29,0
43791,200809,-0.85,0
43791,200810,-0.83,1.19
43791,200811,-2.34,2.79
43791,200812,-3.31,2.14
43791,200901,-6.22,0.55
43800,200001,2.11,8.52
43800,200002,10.5,15.76
43800,200003,-1.1,4.29
43800,200004,-0.52,2.21
43800,200005,0.84,1.62
43800,200006,-0.08,0.24
43800,200007,-0.05,0
43800,200008,-0.15,0
43800,200009,0.67,1.33
43800,200010,1.26,3.34
43800,200011,-3.73,1.79
43800,200012,-4.13,1.22
43800,200101,-1.86,4.55
43800,200102,1.89,7.15
43800,200103,-2.44,2.95
43800,200104,-0.32,2.41
43800,200106,-0.08,0.24
43800,200107,-0.05,0
43800,200108,-0.15,0
43800,200109,-0.21,0.45
43800,200110,-0.26,1.82
43800,200111,0.48,6
43800,200112,5.11,10.46
43800,200201,-2.5,3.75
43800,200202,-4,2.16
43800,200203,-0.36,5.48
43800,200204,-1.51,0.92
43800,200205,0.52,1.72
43800,200207,-0.05,0
43800,200208,-0.11,0
43800,200209,-0.72,0
43800,200210,-1.81,0
43800,200211,-1.43,3.4
43800,200212,8.6,13.67
43800,200301,-3.04,3.21
43800,200302,-4,2.16
43800,200303,-2.19,3.65
43800,200304,4.2,6.63
43800,200305,0.98,2.18
43800,200306,-0.4,0
43800,200307,-0.05,0
43800,200308,1.69,1.8
43800,200309,-0.72,0
43800,200310,-1.37,0.44
43800,200311,-0.84,3.99
43800,200312,5.48,10.55
43800,200401,-3.14,3.11
43800,200402,2.18,8.34
43800,200403,-4.36,1.48
43800,200404,-2.04,0.39
43800,200405,-0.99,0.21
43800,200406,-0.4,0
43800,200407,-0.05,0
43800,200408,-0.11,0
43800,200409,-0.43,0.29
43800,200410,2.6,4.41
43800,200411,-1.69,3.14
43800,200412,2.02,7.09
43800,200501,-1.13,5.12
43800,200502,-2.74,3.42
43800,200503,0.75,6.59
43800,200504,-0.74,1.69
43800,200505,2.92,4.12
43800,200507,-0.05,0
43800,200508,-0.11,0
43800,200509,-0.56,0.16
43800,200510,-0.75,1.06
43800,200511,-1.51,3.32
43800,200512,-9999,15.85
43800,200601,-1.23,5.02
43800,200602,-3.39,2.77
43800,200603,-9999,10.26
43800,200604,5.67,8.1
43800,200605,-0.59,0.61
43800,200606,-0.39,0.01
43800,200607,-0.05,0
43800,200608,-0.11,0
43800,200609,-0.72,0
43800,200610,-1.63,0.18
43800,200611,-1.84,2.99
43800,200612,0.65,5.72
43800,200701,-6.19,0.06
43800,200702,2.15,8.31
43800,200703,-5.04,0.8
43800,200704,0.3,2.73
43800,200705,-0.45,0.75
43800,200706,-0.35,0.05
43800,200707,-0.05,0
43800,200708,-0.11,0
43800,200709,0.03,0.75
43800,200711,-3.6,1.23
43800,200712,1.08,6.15
43800,200801,3.5,9.75
43800,200802,-2.34,3.82
43800,200803,-5.63,0.21
43800,200804,-2.13,0.3
43800,200805,-1.13,0.07
43800,200806,-0.4,0
43800,200807,-0.05,0
43800,200808,-0.11,0
43800,200809,-0.72,0
43800,200810,0.03,1.84
43800,200811,-2.36,2.47
43800,200812,-0.38,4.69
43800,200901,-4.12,2.13
43800,200902,1.02,7.18
43800,200903,-1.91,3.93
43800,200904,-2.36,0.07
43800,200905,1.14,2.34
43800,200906,0.43,0.83
43800,200907,-0.05,0
43800,200908,-0.11,0
43800,200909,-0.72,0
43800,200910,0.68,2.49
43800,200911,-3.13,1.7
43800,200912,-1.14,3.93
43800,201001,2.07,8.32
43800,201002,-2.84,3.32
43800,201003,-3.13,2.71
43800,201004,5.05,7.48
43800,201005,0.64,1.84
43800,201006,-0.4,0
43800,201007,-0.05,0
43800,201008,-0.11,0
43800,201009,-0.72,0
43800,201010,2.78,4.59
43800,201011,0.43,5.26
43800,201012,7.22,12.29
43800,201101,-4.26,1.98
43800,201102,0.93,7.09
43800,201103,5.93,11.77
43800,201104,-1.15,1.27
43800,201105,1.14,2.35
43800,201106,-9999,1.58
43800,201107,-9999,0
43800,201109,-9999,2.54
43800,201111,-9999,1.27
43800,201112,-4.94,0.13
43800,201201,-9999,4.01
43800,201202,-9999,2.02
43800,201203,-9999,9.96
43800,201204,-9999,4.79
43800,201206,-9999,0.2
43800,201207,-9999,0
43800,201208,-9999,0
43800,201209,-9999,0
43800,201210,-9999,2.54
43800,201211,-9999,10.23
43800,201212,-9999,13.54
43800,201301,-9999,0.56
43800,201302,-9999,0.77
43800,201303,-9999,2.98
43800,201304,-9999,1.19
43800,201305,-9999,0.42
43800,201306,-9999,1.11
43800,201307,-9999,0
43800,201308,-9999,0.01
43800,201309,-9999,0.79
43800,201310,-9999,0.15
43800,201311,-9999,1.47
43800,201312,-9999,0.25
43800,201401,-9999,0.95
43800,201402,-9999,9.28
43800,201403,-9999,6.68
43800,201404,-9999,0.87
43800,201405,-9999,0.03
43800,201406,-9999,0
43800,201407,-9999,0
43800,201408,-9999,0.01
43800,201409,-9999,0.56
43800,201410,-9999,1.92
43800,201411,-9999,3.59
43800,201412,-9999,11.32
43800,201501,-9999,0.05
43800,201502,-9999,3.31
43800,201503,-9999,0.27
43800,201504,-9999,3.37
43800,201505,-9999,0.2
43800,201506,-9999,0.02
43800,201507,-9999,0
43800,201508,-9999,0
43800,201509,-9999,0.12
43800,201510,-9999,0.36
43800,201511,-9999,3.71
43824,200001,1.96,4.93
43824,200002,0.46,2.92
43824,200003,-0.67,2.01
43824,200004,-0.05,1.25
43824,200005,-0.56,0.69
43824,200006,-0.55,0.25
43824,200007,0.56,0.7
43824,200008,-0.43,0
43824,200009,0.48,1.14
43824,200010,0.5,2
43824,200011,-1.21,1.27
43824,200012,-2.28,0.58
43824,200101,-2.08,0.89
43824,200102,-0.71,1.75
43824,200103,-1.93,0.75
43824,200104,-9999,2.31
43824,200105,-1.25,0
43824,200106,-0.24,0.56
43824,200107,0.15,0.29
43824,200108,-0.43,0
43824,200109,0.26,0.92
43824,200110,-0.57,0.93
43824,200111,-9999,2.88
43824,200112,0.5,3.36
43824,200201,-0.52,2.44
43824,200202,-1.65,1.24
43824,200203,-1.57,1.25
43824,200204,0.2,1.64
43824,200205,-1.1,0.26
43824,200206,-0.41,0.32
43824,200207,-0.21,0
43824,200208,-0.36,0
43824,200209,-0.72,0.07
43824,200210,-1.26,0.08
43824,200211,-0.73,1.6
43824,200212,2.34,4.89
43824,200301,-0.19,2.77
43824,200302,-2.09,0.8
43824,200303,-0.01,2.81
43824,200304,2.02,3.46
43824,200305,0.27,1.63
43824,200306,-0.65,0.08
43824,200307,-0.2,0.01
43824,200308,0.73,1.09
43824,200309,-0.65,0.14
43824,200310,-1.34,0
43824,200311,-0.02,2.31
43824,200312,2.57,5.12
43824,200401,-1.16,1.8
43824,200402,-9999,5.74
43824,200403,-2.11,0.71
43824,200404,-0.67,0.77
43824,200405,1.83,3.19
43824,200406,-0.67,0.06
43824,200407,-0.21,0
43824,200408,-0.36,0
43824,200409,-0.54,0.25
43824,200410,1.6,2.94
43824,200411,-0.63,1.7
43824,200412,-1.29,1.26
43824,200501,-0.99,1.97
43824,200502,-1.16,1.73
43824,200503,-0.45,2.37
43824,200504,0.83,2.27
43824,200505,2.72,4.08
43824,200506,0.33,1.06
43824,200507,-0.21,0
43824,200508,-0.36,0
43824,200509,-0.64,0.15
43824,200510,-0.76,0.58
43824,200511,-9999,3.56
43824,200512,3.31,5.86
43824,200601,0.32,3.28
43824,200602,-9999,3.97
43824,200603,-9999,5.58
43824,200604,3.26,4.7
43824,200605,-0.97,0.39
43824,200606,-0.46,0.27
43824,200607,-0.21,0
43824,200608,-0.36,0
43824,200609,-0.79,0
43824,200610,-1.19,0.15
43824,200611,1.23,3.56
43824,200612,-0.68,1.87
43824,200701,-2.67,0.29
43824,200702,1.63,4.52
43824,200703,-2.2,0.62
43824,200704,-0.21,1.23
43824,200705,-0.98,0.38
43824,200706,-0.21,0.52
43824,200707,0.18,0.39
43824,200708,-0.36,0
43824,200709,-9999,1.15
43824,200710,0.28,1.62
43824,200711,-1.92,0.41
43824,200712,-0.61,1.94
43824,200801,-9999,3.46
43824,200802,0.68,3.57
43824,200803,-2.04,0.78
43824,200804,-0.44,1
43824,200805,-0.85,0.51
43824,200806,-0.71,0.02
43824,200807,-0.21,0
43824,200808,-0.36,0
43824,200809,-0.73,0.06
43824,200810,-1.15,0.19
43824,200811,-0.49,1.84
43824,200812,-9999,2.2
43824,200901,-1.82,1.14
43824,200902,0.11,3
43824,200903,-0.74,2.08
43824,200904,-0.12,1.32
43824,200905,-0.66,0.7
43824,200906,0.75,1.48
43824,200907,-0.21,0
43824,200908,-0.33,0.03
43824,200909,-0.78,0.01
43824,200910,-0.04,1.3
43824,200911,-0.66,1.67
43824,200912,-0.75,1.8
43824,201001,0.69,3.65
43824,201002,-1.28,1.61
43824,201003,-0.56,2.26
43824,201004,0.45,1.89
43824,201006,-0.02,0.71
43824,201007,-0.01,0.2
43824,201008,0.63,0.99
43824,201009,-0.11,0.68
43824,201010,0.54,1.88
43824,201012,2.47,5.02
43824,201101,-9999,-9999
43824,201102,-9999,-9999
43824,201103,-9999,5.44
43824,201104,-9999,-9999
43824,201105,-9999,-9999
43824,201106,-9999,-9999
43824,201107,-0.21,0
43824,201108,-0.36,0
43824,201109,-9999,-9999
43824,201110,-9999,-9999
43824,201111,-9999,-9999
43824,201112,-9999,-9999
43824,201306,0.07,0.7
43824,201307,-0.2,0
43824,201308,-0.11,0.13
43824,201309,-0.34,0.28
43824,201310,-0.73,0.48
43824,201311,-1.91,0.53
43824,201401,-2.62,0.27
43824,201402,0.7,3.22
43824,201403,1.13,3.73
43824,201404,-0.53,1.09
43824,201405,-1.04,0.31
43824,201406,-0.55,0.08
43824,201407,-0.08,0.12
43824,201408,0.03,0.27
43824,201409,-0.31,0.32
43824,201410,-0.28,0.92
43824,201411,-0.81,1.63
43824,201412,2.49,5.33
43824,201501,-2.67,0.22
43824,201502,0.24,2.76
43824,201503,-1.75,0.84
43824,201504,-0.38,1.24
43824,201505,0.76,2.11
43824,201506,-0.03,0.6
43824,201507,0.48,0.68
43824,201508,-0.24,0
43824,201509,-0.43,0.2
43824,201510,-0.13,1.08
43824,201511,-1.22,1.22
43855,200001,-0.48,0.02
43855,200002,0.36,0.79
43855,200003,-0.04,0.38
43855,200004,-0.11,0
43855,200005,-0.09,0
43855,200006,-0.01,0
43855,200007,-0.29,0
43855,200008,-0.7,0
43855,200009,-0.37,0
43855,200010,-0.17,0.11
43855,200011,-0.28,0.02
43855,200012,-0.4,0
43855,200101,0.44,0.94
43855,200102,0.77,1.2
43855,200103,0.08,0.5
43855,200104,-0.06,0.05
43855,200105,-0.09,0
43855,200106,-0.01,0
43855,200107,0.23,0.52
43855,200108,-0.7,0
43855,200109,-0.37,0
43855,200110,-0.28,0
43855,200111,-0.2,0.1
43855,200112,-0.34,0.06
43855,200201,-0.69,0.05
43855,200202,-0.67,0
43855,200203,-0.58,0.03
43855,200204,-0.04,0.07
43855,200205,-0.11,0
43855,200206,-0.01,0
43855,200207,-0.23,0
43855,200208,-0.7,0
43855,200209,-0.13,0.22
43855,200210,-0.25,0.04
43855,200211,-0.11,0.14
43855,200212,-0.36,0.07
43855,200301,-0.42,0.32
43855,200302,0.45,1.12
43855,200303,0.6,1.21
43855,200304,0.07,0.18
43855,200305,-0.11,0
43855,200306,-0.01,0
43855,200307,-0.11,0.12
43855,200308,3.22,3.92
43855,200309,0.6,0.95
43855,200310,-0.29,0
43855,200311,0.5,0.75
43855,200312,-0.21,0.22
43855,200401,-0.08,0.66
43855,200402,0.99,1.66
43855,200403,-0.19,0.42
43855,200404,0.31,0.42
43855,200405,-0.11,0
43855,200406,-0.01,0
43855,200407,-0.23,0
43855,200408,-0.4,0.3
43855,200409,-0.32,0.03
43855,200410,1.39,1.68
43855,200411,0.83,1.08
43855,200412,2.82,3.25
43855,200501,3.45,4.19
43855,200502,2.93,3.6
43855,200503,-0.47,0.14
43855,200505,-0.11,0
43855,200506,-0.01,0
43855,200507,1.52,1.75
43855,200508,0.41,1.11
43855,200509,-0.2,0.15
43855,200510,0.45,0.74
43855,200511,-0.25,0
43855,200512,-0.43,0
43855,200601,-0.72,0.02
43855,200602,-0.65,0.02
43855,200603,-0.36,0.25
43855,200604,-0.07,0.04
43855,200605,-0.11,0
43855,200606,-0.01,0
43855,200607,-0.23,0
43855,200608,-0.7,0
43855,200609,0.1,0.45
43855,200610,-0.21,0.08
43855,200611,-0.25,0
43855,200612,-0.43,0
43855,200701,-0.59,0.15
43855,200702,-0.47,0.2
43855,200703,-0.31,0.3
43855,200704,0.16,0.27
43855,200705,-0.11,0
43855,200706,-0.01,0
43855,200707,-0.23,0
43855,200708,-0.61,0.09
43855,200709,2.51,2.86
43855,200710,-0.29,0
43855,200711,-0.13,0.12
43855,200712,0.62,1.05
43855,200801,0.85,1.59
43855,200802,-0.64,0.03
43855,200803,-0.58,0.03
43855,200804,-0.11,0
43855,200805,-0.11,0
43855,200806,-0.01,0
43855,200808,-0.57,0.13
43855,200809,0.19,0.54
43855,200810,-0.28,0.01
43855,200811,-0.25,0
43855,200812,1.23,1.66
43855,200901,-0.74,0
43855,200902,0.06,0.73
43855,200903,-0.61,0
43855,200904,-0.11,0
43855,200905,-0.11,0
43855,200906,-0.01,0
43855,200907,-0.2,0.03
43855,200908,-0.64,0.06
43855,200909,-0.05,0.3
43855,200910,-0.29,0
43855,200911,-0.25,0
43855,200912,0.16,0.59
43855,201001,6.23,6.97
43855,201002,-0.27,0.4
43855,201003,0.13,0.74
43855,201004,-0.11,0
43855,201005,-0.11,0
43855,201006,-0.01,0
